match_id,kills_diff,deaths_diff,assists_diff,gold_diff,damage_diff,damage_taken_diff,cs_diff,vision_diff,mean_kda_diff,team_kda_diff,win_blue
RU_535381290,-11,11,-14,-10496,-9636,12491,-97,-1,-4.859999999999999,-4.444444444444445,0
RU_535382290,1,-1,17,4020,9717,-17372,-86,-38,0.9396825396825399,0.569047619047619,1
RU_535382605,8,-8,9,8779,43904,-43523,-15,37,1.725,1.5785714285714285,1
RU_535383103,11,-10,34,7486,100214,-84460,-88,-15,1.2291108891108888,1.1972704714640197,1
RU_535383127,-4,4,5,-2725,-735,9887,-50,81,-0.2272871572871571,-0.23291925465838492,0
RU_535384955,16,-16,23,11022,9552,2320,5,9,9.401810966810967,2.9279279279279278,1
RU_535385021,-22,22,-8,-13987,-27363,6552,-59,-4,-1.866034024455077,-1.4345238095238093,0
RU_535385580,-4,4,-10,-6022,-19119,13031,14,22,-0.7022222222222223,-0.6764946764946766,0
RU_535386543,13,-13,27,11786,26547,-1899,25,17,3.762857142857143,2.4210526315789473,1
RU_535388720,1,-2,6,6796,15227,-23202,4,-8,1.1235714285714287,0.45192307692307687,1
RU_535389074,2,-2,-2,-3260,17919,-28721,38,-17,0.12860139860139874,0.09829059829059839,0
RU_535389541,-5,5,0,5915,-15448,13555,36,-26,-0.22798867798867795,-0.271212121212121,0
RU_535389732,12,-12,13,7160,868,20014,13,12,3.476190476190476,2.7747252747252746,1
RU_535390656,3,-3,31,3689,33962,-40502,136,8,1.3003030303030303,0.8523404255319149,1
RU_535391273,-27,26,-56,-11139,-18491,-8473,-44,-27,-9.456923076923077,-5.563131313131313,0
RU_535392746,3,-2,-3,1933,1081,-227,17,6,0.30000000000000027,0.7428571428571429,1
RU_535393708,12,-12,17,14171,9499,16220,109,20,3.3634199134199134,1.428388746803069,1
RU_535394155,-19,19,-42,-4897,-18796,18172,-14,41,-4.228398823398823,-2.669256381798002,0
RU_535395494,25,-25,22,10453,19533,-460,4,46,2.825833333333333,2.706257982120051,1
RU_535395781,-29,29,-32,-18956,-37658,26366,-116,-13,-9.92069597069597,-7.193181818181818,0
RU_535396198,-11,9,-6,-4003,25243,-42346,33,-104,-0.6812554112554112,-0.6375661375661374,0
RU_535397124,2,-2,-10,8780,20495,-9118,38,35,0.2523809523809524,-0.16695652173913045,1
RU_535398071,-16,17,-17,-6082,-27006,6994,-8,-2,-3.342857142857144,-3.028409090909091,0
RU_535398168,-10,10,-36,-6863,-16950,3404,60,-13,-1.8518253968253973,-1.8095238095238093,0
RU_535398188,7,-7,4,7079,17723,908,-4,-11,0.7602380952380949,0.8553639846743293,1
RU_535398279,-24,24,-36,-17965,-23405,9949,-84,12,-5.706666666666667,-4.127294981640146,0
RU_535398523,20,-20,28,1193,44358,-45231,-15,55,3.2952097902097903,1.8913515862668404,1
RU_535399159,13,-13,10,7420,11181,-3354,82,3,5.5,3.880952380952381,1
RU_535399541,-1,1,11,-7769,-30321,21565,-58,20,-0.14365079365079358,0.19695121951219519,0
RU_535400259,14,-14,25,13563,33511,-27000,22,26,7.2603968253968265,2.4195064629847236,1
RU_535402427,-21,21,-10,-11871,-10239,1336,-122,-20,-6.36,-31.954545454545453,0
RU_535402820,-14,12,-15,-14846,-33578,9721,-123,5,-2.542222222222222,-2.387423935091278,0
RU_535403679,0,0,20,5574,10115,-8830,30,27,0.33134920634920606,0.5263157894736841,1
RU_535404122,3,-3,4,4474,-3725,13536,13,-25,0.1559523809523813,0.5148148148148151,1
RU_535404985,-17,16,-25,-8826,-20070,2923,-31,1,-4.1092063492063495,-3.763440860215054,0
RU_535405934,18,-18,12,11964,25434,-12878,69,23,5.628571428571428,2.805555555555556,1
RU_535406426,-12,12,-12,-8529,-19864,13102,21,-53,-1.6085714285714285,-2.04375,0
RU_535407726,-21,21,-23,-9324,-3752,4926,-11,-5,-5.543333333333332,-4.728571428571429,0
RU_535408744,-21,22,-32,-10695,1774,-3657,17,1,-3.4663888888888885,-2.8242055442866807,0
RU_535409262,-20,20,-26,-14794,-29641,29490,-15,-5,-6.197857142857144,-4.438095238095238,0
RU_535410467,20,-20,54,2677,67980,-70475,-92,8,3.5673015873015865,2.221813725490196,1
RU_535410522,-20,20,-19,-14046,-48473,41771,-5,16,-4.595873015873016,-3.0438596491228074,0
RU_535411879,-4,4,5,-7920,22544,-61219,-18,-33,0.5691686091686092,-0.17177522349936147,0
RU_535412486,21,-21,34,4451,24153,-22586,-48,-2,3.820079365079365,3.714285714285714,1
RU_535413159,-8,8,-2,-5728,-9495,675,-51,-1,-2.3928571428571432,-2.3125,0
RU_535413367,1,-1,9,-26,-28104,18747,-78,-23,0.3325452325452325,0.2648809523809521,1
RU_535415829,-1,1,12,2768,-15389,22056,-2,-21,0.8476190476190473,0.25546218487395,1
RU_535416050,-9,10,-12,-8895,-7185,1527,-49,14,-3.0522222222222215,-1.9324618736383443,0
RU_535416716,-32,32,-58,-14679,-44664,27453,-104,-8,-7.913333333333335,-5.89267285861713,0
RU_535417354,23,-23,25,14586,30721,-14529,55,6,6.606349206349207,3.872058823529412,1
RU_535420178,-9,9,-7,-13491,-2362,-30461,-95,-19,-3.035,-1.6851851851851851,0
RU_535420353,4,-4,-21,2456,-35793,56430,-51,29,-0.10626262626262628,-0.1575091575091574,1
RU_535422184,-20,20,-35,-14403,-19273,10584,-78,8,-9.436666666666666,-9.656084656084657,0
RU_535422389,9,-11,19,5071,6259,-7099,-8,18,1.8700793650793648,1.5516569200779728,1
RU_535423169,-5,5,-28,-1989,-27659,25553,5,2,-2.205945165945166,-1.1193390452876375,0
RU_535423244,-24,24,-35,-17565,-30139,21675,-83,-17,-10.608333333333334,-10.087557603686635,0
RU_535424924,19,-19,4,11162,26592,-26072,82,16,2.8453679653679655,2.7631578947368425,1
RU_535424975,-19,19,-39,-8457,-38177,41173,-54,-22,-9.735000000000001,-4.192192192192191,0
RU_535425058,17,-17,11,10925,28104,-12844,30,-6,4.44968253968254,2.7058823529411766,1
RU_535425909,-19,19,-38,-12744,-6290,18570,-64,-16,-8.35469696969697,-4.563725490196079,0
RU_535426604,-9,9,-15,-10667,-33459,27351,38,-36,-4.838888888888889,-1.8138586956521738,0
RU_535426996,-21,21,-16,-13971,-10376,-3713,-75,-23,-4.1033333333333335,-3.554054054054054,0
RU_535427030,-8,8,-8,-9801,-12453,4212,-84,8,-3.3666666666666663,-4.380952380952381,0
RU_535429464,-11,11,-23,-6783,-6056,-4198,16,-15,-6.753333333333333,-8.45,0
RU_535430056,-25,24,-31,-12563,-34594,18729,44,-35,-7.6933333333333325,-4.625,0
RU_535431048,11,-11,12,4099,-284,7908,-117,21,4.374444444444444,2.090322580645161,1
RU_535431156,-23,24,-19,-14543,-14418,8328,-22,-10,-4.5366300366300365,-3.4222222222222225,0
RU_535431216,13,-14,2,12066,34422,-30712,43,-8,3.2672727272727267,1.7428571428571427,1
RU_535431367,-19,19,-9,-9701,-1211,-4190,-15,-32,-3.8028571428571425,-2.7105263157894735,0
RU_535431929,-18,18,-38,-3842,-9004,4639,-27,-16,-4.469444444444444,-2.7666666666666666,0
RU_535432246,-19,19,-20,-8592,-32418,32578,7,-10,-6.257777777777778,-5.042424242424243,0
RU_535433395,14,-14,8,8028,32210,-30657,-69,9,2.9257142857142853,1.9929494712103408,1
RU_535435006,8,-8,6,7895,9113,1707,-104,23,1.6303174603174608,1.2931276297335201,1
RU_535435848,-13,13,-18,-11581,-4586,-12969,-57,-16,-4.441904761904762,-3.086206896551724,0
RU_535436094,-17,17,-40,-9795,-36399,30965,21,-16,-3.376141636141636,-2.263278388278388,0
RU_535438545,11,-11,12,12697,-2386,22233,94,-4,1.445555555555555,1.6164241164241164,1
RU_535438744,28,-28,39,13532,49475,-36026,12,31,11.049783549783548,7.918414918414919,1
RU_535441825,-24,24,-15,-11925,-25030,-527,-35,-8,-4.047942612942613,-3.076190476190477,0
RU_535442411,-4,4,-5,-4186,3359,4401,-144,4,-0.4354978354978356,-0.42131519274376394,0
RU_535443442,-27,27,-47,-14400,-78450,65177,-29,-11,-9.289285714285715,-4.691094619666048,0
RU_535443611,-24,24,-33,-17225,-36199,19758,-70,-26,-7.235164835164835,-5.564102564102564,0
RU_535445499,5,-4,19,6364,-18607,41371,-30,17,1.7272222222222227,1.0764976958525345,1
RU_535447047,4,-4,7,-2460,-994,-15087,-47,-5,0.5090079365079365,0.4093406593406592,0
RU_535449196,-14,14,-10,-10260,-11904,5344,-88,-16,-4.949999999999999,-5.9789473684210535,0
RU_535449222,16,-16,26,12434,28240,-11328,-34,20,4.162222222222223,3.7540106951871657,1
RU_535449437,-17,17,-35,-5861,-50581,37355,-7,-30,-3.749494949494949,-3.351086956521739,0
RU_535450526,-25,25,-30,-8926,-15008,4340,11,-68,-3.1208302808302806,-3.1940700808625335,0
RU_535450769,-10,10,-18,-10118,-6950,-9873,-53,-32,-4.231428571428571,-2.9038461538461537,0
RU_535451791,24,-24,28,11300,40521,-33809,-5,40,10.94222222222222,9.419354838709678,1
RU_535452150,-11,11,-12,-7128,-32404,27631,-68,5,-1.6769047619047615,-1.445970695970696,0
RU_535452406,-17,17,-23,-6408,-16274,15717,14,-12,-7.088095238095238,-7.029761904761904,0
RU_535453599,19,-19,24,7540,22689,-5952,-66,15,6.484444444444445,5.544827586206897,1
RU_535453721,2,-2,-17,-5697,-20341,8972,-35,-16,0.13958818958818986,-0.2434108527131782,0
RU_535453777,0,0,0,-21,-36,-277,-1,0,0.0,0.0,0
RU_535455133,4,-4,11,9357,-2000,5530,64,-6,1.018095238095238,0.8333333333333335,1
RU_535455293,-2,1,0,-2211,-1205,-1670,-11,-1,-0.4,-2.0,0
RU_535456349,23,-23,18,10574,37080,-20611,21,5,5.0166666666666675,4.831578947368421,1
RU_535458033,11,-11,13,801,3437,5016,-92,4,0.9671733821733821,0.8980190755685988,1
RU_535458049,-5,5,-3,-6628,-17745,10256,-15,3,0.2133333333333325,-0.8577586206896552,0
RU_535458181,-23,22,-30,-10643,-41636,20330,36,-50,-4.659520479520479,-3.3636363636363638,0
RU_535458279,-19,19,-23,-9610,-23638,15371,-91,-18,-3.7168831168831167,-4.233766233766234,0
RU_535458817,17,-17,9,14032,24179,-4330,136,20,4.083333333333333,2.287837837837838,1
RU_535461312,1,-1,-14,-4396,-7261,1182,44,6,0.21309523809523823,-0.3245967741935485,0
RU_535461373,13,-13,23,11815,26367,-13289,27,9,2.7807142857142857,1.9244663382594416,1
RU_535461510,3,-3,17,-9028,13407,-27023,-119,38,0.7548989898989897,0.6243680485338725,0
RU_535461680,-7,7,-29,-657,-55503,48088,2,48,-0.884203019203019,-0.9027777777777777,1
RU_535463029,14,-14,11,6992,19956,-11639,38,-4,2.945,2.347248576850095,1
RU_535463298,6,-6,-8,11947,97276,-116615,-126,-57,0.005108453637865384,0.22129836904381195,1
RU_535463631,-23,23,-36,-11299,-54627,41157,18,-10,-2.82015873015873,-2.3055555555555554,0
RU_535464470,30,-30,26,19078,41447,-21616,116,28,8.796825396825396,8.381578947368421,1
RU_535465220,24,-24,16,16933,22198,14857,53,-1,4.716666666666667,3.750305997552019,1
RU_535465506,0,1,1,4125,-20752,28458,-17,1,1.5323809523809522,-0.036923076923076836,1
RU_535466515,-18,18,-25,-16260,-26780,8068,-67,2,-9.934444444444443,-10.947826086956521,0
RU_535466559,-4,4,-6,-2645,-23587,20710,-15,-7,-1.038571428571429,-0.6607142857142858,0
RU_535466736,4,-4,-1,-7646,-8897,22832,-24,29,0.16376623376623378,0.31954887218045114,0
RU_535466924,35,-35,38,6663,34281,-25661,105,38,14.93142857142857,37.445945945945944,1
RU_535466964,-19,19,-22,-18670,-28243,11004,-30,2,-3.5207936507936504,-3.128571428571429,0
RU_535467322,21,-21,38,8995,8742,-7242,6,14,4.576709956709957,2.858823529411765,1
RU_535468689,17,-17,16,8550,8807,-5229,-19,-3,5.536666666666667,4.379870129870129,1
RU_535469444,-25,25,-37,-12391,-43862,44559,-58,8,-4.377640692640693,-3.625,0
RU_535470356,-10,10,-23,-7674,-33018,52751,21,5,-5.463333333333333,-2.3666666666666663,0
RU_535470478,19,-20,21,14976,22899,9271,28,42,3.493964646464647,1.9096626643796455,1
RU_535470751,-13,13,-25,-8899,-26316,21274,-80,-34,-2.202041847041847,-2.1794871794871797,0
RU_535470901,-1,1,11,-6028,-3812,3905,-6,21,0.616190476190476,0.21512605042016775,0
RU_535470992,-6,6,-15,-8053,-4336,-1751,17,-8,-2.1297619047619047,-1.4610389610389611,0
RU_535471998,-19,19,-33,-11682,-15340,-8408,7,-16,-12.107142857142858,-8.523148148148149,0
RU_535472725,26,-26,14,15670,30987,-22416,13,9,8.039444444444445,6.022222222222222,1
RU_535472825,-4,4,-24,-6004,-23317,12490,-27,17,-5.633333333333333,-2.0840336134453783,0
RU_535474163,11,-10,50,9967,3894,16208,-42,27,3.8247619047619046,2.4555468135326515,1
RU_535474791,15,-15,30,9643,33567,-40332,58,-12,4.718333333333334,3.860294117647059,1
RU_535477028,-8,8,-12,-7841,-10480,9952,-42,-12,-3.693333333333333,-2.041666666666667,0
RU_535477152,-17,17,-19,-9413,-26300,18610,-11,10,-3.825238095238095,-3.268253968253968,0
RU_535477159,13,-13,37,9010,-1433,9166,-51,4,4.908333333333333,4.2,1
RU_535478281,7,-6,6,3422,-15093,35916,44,5,2.351111111111111,1.0552884615384617,1
RU_535478387,-27,27,-48,-14589,-48719,45055,-13,0,-10.933333333333334,-8.626794258373206,0
RU_535478405,-13,14,-1,-8815,-28500,26434,-55,20,-2.114285714285714,-1.7904761904761906,0
RU_535479378,20,-21,18,8493,39883,-19190,52,1,4.848578088578089,2.0901960784313722,1
RU_535480545,24,-24,18,12861,3713,9332,89,20,7.365714285714286,3.675,1
RU_535482947,-12,12,-18,-8070,-13822,15829,-29,-15,-4.956666666666667,-4.725,0
RU_535483077,15,-15,42,12833,23691,-8568,41,-22,3.961363636363637,2.9179894179894177,1
RU_535483565,12,-12,26,9496,17750,-18683,-11,-15,6.526428571428571,2.6875,1
RU_535485644,18,-18,19,11340,13271,-2309,1,14,3.011904761904762,2.772893772893773,1
RU_535486352,-21,21,-20,-14225,-26449,20563,-82,-31,-6.438571428571429,-5.454838709677419,0
RU_535487360,-19,19,-34,-14502,-21192,714,-54,-70,-3.9957142857142856,-3.287784679089027,0
RU_535487930,14,-14,30,-1274,32726,-34017,-103,16,3.30989898989899,2.2021505376344086,0
